922,Odd Thomas,Dean Koontz,"""The dead don't talk. I don't know why."" But they do try to communicate, with a short-order cook in a small desert town serving as their reluctant confidant. Odd Thomas thinks of himself as an ordinary guy, if possessed of a certain measure of talent at the Pico Mundo Grill and rapturously in love with the most beautiful girl in the world, Stormy Llewellyn.Maybe he has a gift, maybe it's a curse, Odd has never been sure, but he tries to do his best by the silent souls who seek him out. Sometimes they want justice, and Odd's otherworldly tips to Pico Mundo's sympathetic police chief, Wyatt Porter, can solve a crime. Occasionally they can prevent one. But this time it's different.A mysterious man comes to town with a voracious appetite, a filing cabinet stuffed with information on the world's worst killers, and a pack of hyena-like shades following him wherever he goes. Who the man is and what he wants, not even Odd's deceased informants can tell him. His most ominous clue is a page ripped from a day-by-day calendar for August 15.Today is August 14.In less than twenty-four hours, Pico Mundo will awaken to a day of catastrophe. As evil coils under the searing desert sun, Odd travels through the shifting prisms of his world, struggling to avert a looming cataclysm with the aid of his soul mate and an unlikely community of allies that includes the King of Rock 'n' Roll. His account of two shattering days when past and present, fate and destiny converge is the stuff of our worst nightmares, and a testament by which to live: sanely if not safely, with courage, humor, and a full heart that even in the darkness must persevere.",3.95,Horror,[],['Lincoln Award Nominee (2006)'],"Odd Thomas
Dean Koontz
Horror
""The dead don't talk. I don't know why."" But they do try to communicate, with a short-order cook in a small desert town serving as their reluctant confidant. Odd Thomas thinks of himself as an ordinary guy, if possessed of a certain measure of talent at the Pico Mundo Grill and rapturously in love with the most beautiful girl in the world, Stormy Llewellyn.Maybe he has a gift, maybe it's a curse, Odd has never been sure, but he tries to do his best by the silent souls who seek him out. Sometimes they want justice, and Odd's otherworldly tips to Pico Mundo's sympathetic police chief, Wyatt Porter, can solve a crime. Occasionally they can prevent one. But this time it's different.A mysterious man comes to town with a voracious appetite, a filing cabinet stuffed with information on the world's worst killers, and a pack of hyena-like shades following him wherever he goes. Who the man is and what he wants, not even Odd's deceased informants can tell him. His most ominous clue is a page ripped from a day-by-day calendar for August 15.Today is August 14.In less than twenty-four hours, Pico Mundo will awaken to a day of catastrophe. As evil coils under the searing desert sun, Odd travels through the shifting prisms of his world, struggling to avert a looming cataclysm with the aid of his soul mate and an unlikely community of allies that includes the King of Rock 'n' Roll. His account of two shattering days when past and present, fate and destiny converge is the stuff of our worst nightmares, and a testament by which to live: sanely if not safely, with courage, humor, and a full heart that even in the darkness must persevere.
3.95
Lincoln Award Nominee (2006)"
923,The Universe in a Nutshell,Stephen Hawking,"Stephen Hawking, uno de los pensadores más influyentes de nuestro tiempo, se ha convertido en un icono intelectual no sólo por la osadía de sus ideas científicas, sino también por la claridad y agudeza con que sabe expresarlas. En este libro, Hawking nos conduce hasta la frontera misma de la física teórica —donde la verdad supera muchas veces a la ficción— para explicarnos en términos verdaderamente sencillos, y en ocasiones muy divertidos, los principios que rigen nuestro universo.Con su peculiar entusiasmo, el profesor Hawking nos incita a acompañarle en un colosal viaje por el espacio-tiempo, hacia un increíble país de las maravillas en el que partículas, membranas y cuerdas danzan en once dimensiones, donde los agujeros negros se evaporan y desaparecen llevándose consigo su secreto, y donde habita la pequeña nuez —la semilla cósmica originaria— de la que surgió nuestro universo.El universo en una cáscara de nuez es imprescindible para cuantos deseamos comprender el universo en que vivimos. Como ya sucedió con Historia del tiempo, Hawking nos ilumina y nos conmueve porque a través de su lectura experimentamos también nosotros la misma emoción que embarga a la comunidad científica a medida que va arrancando al cosmos sus secretos.",4.14,Science,[],['Royal Society Science Book Prize for General Prize (2002)'],"The Universe in a Nutshell
Stephen Hawking
Science
Stephen Hawking, uno de los pensadores más influyentes de nuestro tiempo, se ha convertido en un icono intelectual no sólo por la osadía de sus ideas científicas, sino también por la claridad y agudeza con que sabe expresarlas. En este libro, Hawking nos conduce hasta la frontera misma de la física teórica —donde la verdad supera muchas veces a la ficción— para explicarnos en términos verdaderamente sencillos, y en ocasiones muy divertidos, los principios que rigen nuestro universo.Con su peculiar entusiasmo, el profesor Hawking nos incita a acompañarle en un colosal viaje por el espacio-tiempo, hacia un increíble país de las maravillas en el que partículas, membranas y cuerdas danzan en once dimensiones, donde los agujeros negros se evaporan y desaparecen llevándose consigo su secreto, y donde habita la pequeña nuez —la semilla cósmica originaria— de la que surgió nuestro universo.El universo en una cáscara de nuez es imprescindible para cuantos deseamos comprender el universo en que vivimos. Como ya sucedió con Historia del tiempo, Hawking nos ilumina y nos conmueve porque a través de su lectura experimentamos también nosotros la misma emoción que embarga a la comunidad científica a medida que va arrancando al cosmos sus secretos.
4.14
Royal Society Science Book Prize for General Prize (2002)"
924,Let the Right One In,John Ajvide Lindqvist,"It is autumn 1981 when the inconceivable comes to Blackeberg, a suburb in Sweden. The body of a teenage boy is found, emptied of blood, the murder rumored to be part of a ritual killing. Twelve-year-old Oskar is personally hoping that revenge has come at long last—revenge for the bullying he endures at school, day after day.But the murder is not the most important thing on his mind. A new girl has moved in next door—a girl who has never seen a Rubik’s Cube before, but who can solve it at once. There is something wrong with her, though, something odd. And she only comes out at night....",4.07,Horror,[],['James Tiptree Jr. Award Honor List (2008)'],"Let the Right One In
John Ajvide Lindqvist
Horror
It is autumn 1981 when the inconceivable comes to Blackeberg, a suburb in Sweden. The body of a teenage boy is found, emptied of blood, the murder rumored to be part of a ritual killing. Twelve-year-old Oskar is personally hoping that revenge has come at long last—revenge for the bullying he endures at school, day after day.But the murder is not the most important thing on his mind. A new girl has moved in next door—a girl who has never seen a Rubik’s Cube before, but who can solve it at once. There is something wrong with her, though, something odd. And she only comes out at night....
4.07
James Tiptree Jr. Award Honor List (2008)"
925,The Chrysalids,John Wyndham,A world paralysed by genetic mutationJohn Wyndham takes the reader into the anguished heart of a community where the chances of breeding true are less than fifty per cent and where deviations are rooted out and destroyed as offences and abominations.,3.92,Science Fiction,[],['Złota Sepulka for Książka autora zagranicznego (1985)'],"The Chrysalids
John Wyndham
Science Fiction
A world paralysed by genetic mutationJohn Wyndham takes the reader into the anguished heart of a community where the chances of breeding true are less than fifty per cent and where deviations are rooted out and destroyed as offences and abominations.
3.92
Złota Sepulka for Książka autora zagranicznego (1985)"
926,Fallen,Lauren Kate,"What if the person you were meant to be with could never be yours?17-year-old Lucinda falls in love with a gorgeous, intelligent boy, Daniel, at her new school, the grim, foreboding Sword & Cross . . . only to find out that Daniel is a fallen angel, and that they have spent lifetimes finding and losing one another as good & evil forces plot to keep them apart. Get ready to fall . . .",3.74,Young Adult,[],[],"Fallen
Lauren Kate
Young Adult
What if the person you were meant to be with could never be yours?17-year-old Lucinda falls in love with a gorgeous, intelligent boy, Daniel, at her new school, the grim, foreboding Sword & Cross . . . only to find out that Daniel is a fallen angel, and that they have spent lifetimes finding and losing one another as good & evil forces plot to keep them apart. Get ready to fall . . .
3.7"
927,Nicu II and Victoria's Incestuous Romance,Kenneth Jarrett Singleton,"With love for one another resting within their inseparable hearts, and a secret occupying their active, yet silent souls, seventeen-year-old Prince Nicu II and his sixteen-year-old sister Victoria, First Princess of Exubertis, must make a choice between their incestuous love affair, and the maintaining of stability within their royal family. Prince Nicu II and Princess Victoria's immutable, romantic feelings for one another forces them to engage in extremely risky actions and fabricate various falsehoods. Throughout the play Nicu II and Victoria deceive everyone; including their parents King Nicu I and Queen Isabella. Nicu II is presumptuous in character, therefore, he maintains an excessive confidence within himself that he and his sister's romantic relationship can continue without being discovered, but Victoria fears that they cannot continue their affair emotionally unscathed. Despite Victoria's worries, she continues with the relationship as Nicu II emboldens her more and more.",4.45,Plays,[],[],"Nicu II and Victoria's Incestuous Romance
Kenneth Jarrett Singleton
Plays
With love for one another resting within their inseparable hearts, and a secret occupying their active, yet silent souls, seventeen-year-old Prince Nicu II and his sixteen-year-old sister Victoria, First Princess of Exubertis, must make a choice between their incestuous love affair, and the maintaining of stability within their royal family. Prince Nicu II and Princess Victoria's immutable, romantic feelings for one another forces them to engage in extremely risky actions and fabricate various falsehoods. Throughout the play Nicu II and Victoria deceive everyone; including their parents King Nicu I and Queen Isabella. Nicu II is presumptuous in character, therefore, he maintains an excessive confidence within himself that he and his sister's romantic relationship can continue without being discovered, but Victoria fears that they cannot continue their affair emotionally unscathed. Despite Victoria's worries, she continues with the relationship as Nicu II emboldens her more and more.
4.4"
928,Enduring Love,Ian McEwan,"Joe planned a postcard-perfect afternoon in the English countryside to celebrate his lover's return after 6 weeks in the States. The perfect day turns to nightmare, however, when they are involved in freak ballooning accident in which a boy is saved but a man is killed. In itself, the accident would change the couple and the survivors' lives, filling them with an uneasy combination of shame, happiness, and endless self-reproach. But fate has far more unpleasant things in store for Joe. Meeting the eye of fellow rescuer Jed Parry, for example, turns out to be a very bad move. For Jed is instantly obsessed, making the first of many calls to Joe and Clarissa's London flat that very night. Soon he's openly shadowing Joe and writing him endless letters. (One insane epistle begins, ""I feel happiness running through me like an electrical current. I close my eyes and see you as you were last night in the rain, across the road from me, with the unspoken love between us as strong as steel cable."") Worst of all, Jed's version of love comes to seem a distortion of Joe's feelings for Clarissa.  Apart from the incessant stalking, it is the conditionals--the contingencies--that most frustrate Joe, a scientific journalist. If only he and Clarissa had gone straight home from the airport... If only the wind hadn't picked up... If only he had saved Jed's 29 messages in a single day... Ian McEwan has long been a poet of the arbitrary nightmare, his characters ineluctably swept up in others' fantasies, skidding into deepening violence, and--worst of all--becoming strangers to those who love them. Even his prose itself is a masterful and methodical exercise in de-familiarisation. But Enduring Love and its underrated predecessor, Black Dogs, are also meditations on knowledge and perception as well as brilliant manipulations of our own expectations. By the novel's end, you will be surprisingly unafraid of hot-air balloons, but you won't be too keen on looking a stranger in the eye. --Alex Freeman",3.63,Fiction,[],['James Tait Black Memorial Prize Nominee for Fiction (1997)'],"Enduring Love
Ian McEwan
Fiction
Joe planned a postcard-perfect afternoon in the English countryside to celebrate his lover's return after 6 weeks in the States. The perfect day turns to nightmare, however, when they are involved in freak ballooning accident in which a boy is saved but a man is killed. In itself, the accident would change the couple and the survivors' lives, filling them with an uneasy combination of shame, happiness, and endless self-reproach. But fate has far more unpleasant things in store for Joe. Meeting the eye of fellow rescuer Jed Parry, for example, turns out to be a very bad move. For Jed is instantly obsessed, making the first of many calls to Joe and Clarissa's London flat that very night. Soon he's openly shadowing Joe and writing him endless letters. (One insane epistle begins, ""I feel happiness running through me like an electrical current. I close my eyes and see you as you were last night in the rain, across the road from me, with the unspoken love between us as strong as steel cable."") Worst of all, Jed's version of love comes to seem a distortion of Joe's feelings for Clarissa.  Apart from the incessant stalking, it is the conditionals--the contingencies--that most frustrate Joe, a scientific journalist. If only he and Clarissa had gone straight home from the airport... If only the wind hadn't picked up... If only he had saved Jed's 29 messages in a single day... Ian McEwan has long been a poet of the arbitrary nightmare, his characters ineluctably swept up in others' fantasies, skidding into deepening violence, and--worst of all--becoming strangers to those who love them. Even his prose itself is a masterful and methodical exercise in de-familiarisation. But Enduring Love and its underrated predecessor, Black Dogs, are also meditations on knowledge and perception as well as brilliant manipulations of our own expectations. By the novel's end, you will be surprisingly unafraid of hot-air balloons, but you won't be too keen on looking a stranger in the eye. --Alex Freeman
3.63
James Tait Black Memorial Prize Nominee for Fiction (1997)"
929,Mere Christianity and The Screwtape Letters,C.S. Lewis,"Mere Christianity and The Screwtape Letters, two of C. S. Lewis's most important and enduring works, are now available in this stunning, collectible hardcover edition. The most popular of C. S. Lewis's works of non-fiction, Mere Christianity, has sold several million copies worldwide. The book bring's together Lewis's legendary broadcast talks of the war years, talks in which he set out simply to ""explain and defend the beliefe that has been common to nearly all Christians at all times."" A masterpiece of satire, The Screwtape Letters has entertained and enlightened readers the world over with its sly and ironic portrayal of human life and foibles from the vantage point of Screwtape, a highly placed assistant to ""Our Father Below.""",4.4,Religion,[],[],"Mere Christianity and The Screwtape Letters
C.S. Lewis
Religion
Mere Christianity and The Screwtape Letters, two of C. S. Lewis's most important and enduring works, are now available in this stunning, collectible hardcover edition. The most popular of C. S. Lewis's works of non-fiction, Mere Christianity, has sold several million copies worldwide. The book bring's together Lewis's legendary broadcast talks of the war years, talks in which he set out simply to ""explain and defend the beliefe that has been common to nearly all Christians at all times."" A masterpiece of satire, The Screwtape Letters has entertained and enlightened readers the world over with its sly and ironic portrayal of human life and foibles from the vantage point of Screwtape, a highly placed assistant to ""Our Father Below.""
4."
930,The Westing Game,Ellen Raskin,"A bizarre chain of events begins when sixteen unlikely people gather for the reading of Samuel W. Westing's will. And though no one knows why the eccentric, game-loving millionaire has chosen a virtual stranger - and a possible murderer - to inherit his vast fortune, one thing's for sure: Sam Westing may be dead... but that won't stop him from playing one last game!",4.03,Mystery,[],"['Newbery Medal (1979)', 'Banta Award', ""Dorothy Canfield Fisher Children's Book Award Nominee (1980)"", 'Boston Globe-Horn Book Award for Fiction (1978)', ""National Book Award Finalist for Children's Book, Fiction (Paperback) (1981)"", ""Virginia Reader's Choice""]","The Westing Game
Ellen Raskin
Mystery
A bizarre chain of events begins when sixteen unlikely people gather for the reading of Samuel W. Westing's will. And though no one knows why the eccentric, game-loving millionaire has chosen a virtual stranger - and a possible murderer - to inherit his vast fortune, one thing's for sure: Sam Westing may be dead... but that won't stop him from playing one last game!
4.03
Newbery Medal (1979), Banta Award, Dorothy Canfield Fisher Children's Book Award Nominee (1980), Boston Globe-Horn Book Award for Fiction (1978), National Book Award Finalist for Children's Book, Fiction (Paperback) (1981), Virginia Reader's Choice"
931,The Final Empire,Brandon Sanderson,"In a world where ash falls from the sky, and mist dominates the night, an evil cloaks the land and stifles all life. The future of the empire rests on the shoulders of a troublemaker and his young apprentice. Together, can they fill the world with color once more?In Brandon Sanderson's intriguing tale of love, loss, despair and hope, a new kind of magic enters the stage — Allomancy, a magic of the metals.",4.44,Fantasy,[],['Prix Elbakin.net for Meilleur roman fantasy traduit (2010)'],"The Final Empire
Brandon Sanderson
Fantasy
In a world where ash falls from the sky, and mist dominates the night, an evil cloaks the land and stifles all life. The future of the empire rests on the shoulders of a troublemaker and his young apprentice. Together, can they fill the world with color once more?In Brandon Sanderson's intriguing tale of love, loss, despair and hope, a new kind of magic enters the stage — Allomancy, a magic of the metals.
4.44
Prix Elbakin.net for Meilleur roman fantasy traduit (2010)"
932,Dear John,Nicholas Sparks,"An angry rebel, John dropped out of school and enlisted in the Army, not knowing what else to do with his life--until he meets the girl of his dreams, Savannah. Their mutual attraction quickly grows into the kind of love that leaves Savannah waiting for John to finish his tour of duty, and John wanting to settle down with the woman who has captured his heart. But 9/11 changes everything. John feels it is his duty to re-enlist. And sadly, the long separation finds Savannah falling in love with someone else. Dear John, the letter read... and with those two words, a heart was broken and two lives were changed forever. Returning home, John must come to grips with the fact that Savannah, now married, is still his true love—and face the hardest decision of his life.",4.02,Romance,[],[],"Dear John
Nicholas Sparks
Romance
An angry rebel, John dropped out of school and enlisted in the Army, not knowing what else to do with his life--until he meets the girl of his dreams, Savannah. Their mutual attraction quickly grows into the kind of love that leaves Savannah waiting for John to finish his tour of duty, and John wanting to settle down with the woman who has captured his heart. But 9/11 changes everything. John feels it is his duty to re-enlist. And sadly, the long separation finds Savannah falling in love with someone else. Dear John, the letter read... and with those two words, a heart was broken and two lives were changed forever. Returning home, John must come to grips with the fact that Savannah, now married, is still his true love—and face the hardest decision of his life.
4.0"
933,Hard Times,Charles Dickens,"Longman's new Cultural Editions Series, Hard Times, by Charles Dickens, edited by Jeff Nunokawa, includes Books 1-3 of Hard Times and contextual materials on the age of Dickens.",3.51,Classics,[],[],"Hard Times
Charles Dickens
Classics
Longman's new Cultural Editions Series, Hard Times, by Charles Dickens, edited by Jeff Nunokawa, includes Books 1-3 of Hard Times and contextual materials on the age of Dickens.
3.5"
934,The Firm,Robin A.H. Waterfield,"Mitch McDeere is young, intelligent and ambitious. When he gets a job with the law firm of Bendini, Lambert, & Locke it seems to be the path to money and power. But soon Mitch finds that the firm is listening to all his phone calls, and the FBI wants to speak to him. Money and power has a price, and it could be Mitch's life.",4,Fiction,[],[],"The Firm
Robin A.H. Waterfield
Fiction
Mitch McDeere is young, intelligent and ambitious. When he gets a job with the law firm of Bendini, Lambert, & Locke it seems to be the path to money and power. But soon Mitch finds that the firm is listening to all his phone calls, and the FBI wants to speak to him. Money and power has a price, and it could be Mitch's life.
4."
935,Hopscotch,Julio Cortázar,"Horacio Oliveira is an Argentinian writer who lives in Paris with his mistress, La Maga, surrounded by a loose-knit circle of bohemian friends who call themselves ""the Club."" A child's death and La Maga's disappearance put an end to his life of empty pleasures and intellectual acrobatics, and prompt Oliveira to return to Buenos Aires, where he works by turns as a salesman, a keeper of a circus cat which can truly count, and an attendant in an insane asylum. Hopscotch is the dazzling, freewheeling account of Oliveira's astonishing adventures.The book is highly influenced by Henry Miller’s reckless and relentless search for truth in post-decadent Paris and Daisetz Teitaro Suzuki’s modal teachings on Zen Buddhism.Cortázar's employment of interior monologue, punning, slang, and his use of different languages is reminiscent of Modernist writers like Joyce, although his main influences were Surrealism and the French New Novel, as well as the ""riffing"" aesthetic of jazz and New Wave Cinema.In 1966, Gregory Rabassa won the first National Book Award to recognize the work of a translator, for his English-language edition of Hopscotch. Julio Cortazar was so pleased with Rabassa's translation of Hopscotch that he recommended the translator to Gabriel García Márquez when García Márquez was looking for someone to translate his novel One Hundred Years of Solitude into English. ""Rabassa's One Hundred Years of Solitude improved the original,"" according to García Márquez.",4.25,Fiction,[],"['National Book Award for Translation (1967)', 'Mikael Agricola -palkinto (2006)']","Hopscotch
Julio Cortázar
Fiction
Horacio Oliveira is an Argentinian writer who lives in Paris with his mistress, La Maga, surrounded by a loose-knit circle of bohemian friends who call themselves ""the Club."" A child's death and La Maga's disappearance put an end to his life of empty pleasures and intellectual acrobatics, and prompt Oliveira to return to Buenos Aires, where he works by turns as a salesman, a keeper of a circus cat which can truly count, and an attendant in an insane asylum. Hopscotch is the dazzling, freewheeling account of Oliveira's astonishing adventures.The book is highly influenced by Henry Miller’s reckless and relentless search for truth in post-decadent Paris and Daisetz Teitaro Suzuki’s modal teachings on Zen Buddhism.Cortázar's employment of interior monologue, punning, slang, and his use of different languages is reminiscent of Modernist writers like Joyce, although his main influences were Surrealism and the French New Novel, as well as the ""riffing"" aesthetic of jazz and New Wave Cinema.In 1966, Gregory Rabassa won the first National Book Award to recognize the work of a translator, for his English-language edition of Hopscotch. Julio Cortazar was so pleased with Rabassa's translation of Hopscotch that he recommended the translator to Gabriel García Márquez when García Márquez was looking for someone to translate his novel One Hundred Years of Solitude into English. ""Rabassa's One Hundred Years of Solitude improved the original,"" according to García Márquez.
4.25
National Book Award for Translation (1967), Mikael Agricola -palkinto (2006)"
936,Cryptonomicon,Neal Stephenson,"Cryptonomicon zooms all over the world, careening conspiratorially back and forth between two time periods--World War II and the present. Our 1940s heroes are the brilliant mathematician Lawrence Waterhouse, crypt analyst extraordinaire, and gung-ho, morphine-addicted marine Bobby Shaftoe. They're part of Detachment 2702, an Allied group trying to break Axis communication codes while simultaneously preventing the enemy from figuring out that their codes have been broken. Their job boils down to layer upon layer of deception. Dr. Alan Turing is also a member of 2702, and he explains the unit's strange workings to Waterhouse. ""When we want to sink a convoy, we send out an observation plane first... Of course, to observe is not its real duty--we already know exactly where the convoy is. Its real duty is to be observed... Then, when we come round and sink them, the Germans will not find it suspicious.""All of this secrecy resonates in the present-day story line, in which the grandchildren of the WWII heroes--inimitable programming geek Randy Waterhouse and the lovely and powerful Amy Shaftoe--team up to help create an offshore data haven in Southeast Asia and maybe uncover some gold once destined for Nazi coffers. To top off the paranoiac tone of the book, the mysterious Enoch Root, key member of Detachment 2702 and the Societas Eruditorum, pops up with an unbreakable encryption scheme left over from WWII to befuddle the 1990s protagonists with conspiratorial ties.",4.25,Fiction,[],"['Hugo Award Nominee for Best Novel (2000)', 'Prometheus Hall of Fame Award (2013)', 'Locus Award for Best Science Fiction Novel (2000)', 'Arthur C. Clarke Award Nominee (2000)', 'Prometheus Award Nominee for Best Novel (2000)']","Cryptonomicon
Neal Stephenson
Fiction
Cryptonomicon zooms all over the world, careening conspiratorially back and forth between two time periods--World War II and the present. Our 1940s heroes are the brilliant mathematician Lawrence Waterhouse, crypt analyst extraordinaire, and gung-ho, morphine-addicted marine Bobby Shaftoe. They're part of Detachment 2702, an Allied group trying to break Axis communication codes while simultaneously preventing the enemy from figuring out that their codes have been broken. Their job boils down to layer upon layer of deception. Dr. Alan Turing is also a member of 2702, and he explains the unit's strange workings to Waterhouse. ""When we want to sink a convoy, we send out an observation plane first... Of course, to observe is not its real duty--we already know exactly where the convoy is. Its real duty is to be observed... Then, when we come round and sink them, the Germans will not find it suspicious.""All of this secrecy resonates in the present-day story line, in which the grandchildren of the WWII heroes--inimitable programming geek Randy Waterhouse and the lovely and powerful Amy Shaftoe--team up to help create an offshore data haven in Southeast Asia and maybe uncover some gold once destined for Nazi coffers. To top off the paranoiac tone of the book, the mysterious Enoch Root, key member of Detachment 2702 and the Societas Eruditorum, pops up with an unbreakable encryption scheme left over from WWII to befuddle the 1990s protagonists with conspiratorial ties.
4.25
Hugo Award Nominee for Best Novel (2000), Prometheus Hall of Fame Award (2013), Locus Award for Best Science Fiction Novel (2000), Arthur C. Clarke Award Nominee (2000), Prometheus Award Nominee for Best Novel (2000)"
937,Suvashun,Simin Daneshvar,"Considerada una obra maestra, esta novela supuso el reconocimiento de Simin Daneshvar como una autora indispensable de la moderna literatura persa. Reeditada en numerosas ocasiones, Suvashun fue una novela valiente, la primera escrita por una mujer iraní y narrada por su protagonista femenina. Ambientada en el Irán de la Segunda Guerra Mundial durante la ocupación de los Aliados, la historia está narrada por Zahra, una joven ama de casa que es testigo de los acontecimientos. El amor que siente por su marido, sus tres hijos, su casa y su jardín, a los que considera su país, y la educación en el colegio de los misioneros ingleses han hecho de ella una mujer culta pero sumisa, tolerante ante las injusticias que ve a su alrededor, una actitud que choca frontalmente con la personalidad de su marido, Yusef, que se rebela frente a los invasores, como el mítico héroe persa Suvashun.",3.86,Novels,[],[],"Suvashun
Simin Daneshvar
Novels
Considerada una obra maestra, esta novela supuso el reconocimiento de Simin Daneshvar como una autora indispensable de la moderna literatura persa. Reeditada en numerosas ocasiones, Suvashun fue una novela valiente, la primera escrita por una mujer iraní y narrada por su protagonista femenina. Ambientada en el Irán de la Segunda Guerra Mundial durante la ocupación de los Aliados, la historia está narrada por Zahra, una joven ama de casa que es testigo de los acontecimientos. El amor que siente por su marido, sus tres hijos, su casa y su jardín, a los que considera su país, y la educación en el colegio de los misioneros ingleses han hecho de ella una mujer culta pero sumisa, tolerante ante las injusticias que ve a su alrededor, una actitud que choca frontalmente con la personalidad de su marido, Yusef, que se rebela frente a los invasores, como el mítico héroe persa Suvashun.
3.8"
938,The Day of the Jackal,Frederick Forsyth,"Librarian note: an alternate cover for this edition can be found here.The Jackal. A tall, blond Englishman with opaque, gray eyes. A killer at the top of his profession. A man unknown to any secret service in the  world. An assassin with a contract to kill the world's most heavily guarded man.One  man with a rifle who can change the course of history. One man whose mission is so secretive not even his employers know his name. And as the minutes count down to the final act of execution, it seems that there is no power on earth that can stop the Jackal.",4.26,Fiction,[],"['Martin Beck Award (1972)', 'Edgar Award for Best Novel (1972)']","The Day of the Jackal
Frederick Forsyth
Fiction
Librarian note: an alternate cover for this edition can be found here.The Jackal. A tall, blond Englishman with opaque, gray eyes. A killer at the top of his profession. A man unknown to any secret service in the  world. An assassin with a contract to kill the world's most heavily guarded man.One  man with a rifle who can change the course of history. One man whose mission is so secretive not even his employers know his name. And as the minutes count down to the final act of execution, it seems that there is no power on earth that can stop the Jackal.
4.26
Martin Beck Award (1972), Edgar Award for Best Novel (1972)"
939,Crank,Ellen Hopkins,"In Crank, Ellen Hopkins chronicles the turbulent and often disturbing relationship between Kristina, a character based on her own daughter, and the ""monster,"" the highly addictive drug crystal meth, or ""crank."" Kristina is introduced to the drug while visiting her largely absent and ne'er-do-well father. While under the influence of the monster, Kristina discovers her sexy alter-ego, Bree: ""there is no perfect daughter, / no gifted high school junior, / no Kristina Georgia Snow. / There is only Bree."" Bree will do all the things good girl Kristina won't, including attracting the attention of dangerous boys who can provide her with a steady flow of crank.",4.16,Young Adult,[],"['Soaring Eagle Book Award (2008)', 'Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2011)', 'Lincoln Award (2009)', 'Goldener Lufti (2012)', 'Green Mountain Book Award (2009)', 'Missouri Gateway Readers Award (2007)']","Crank
Ellen Hopkins
Young Adult
In Crank, Ellen Hopkins chronicles the turbulent and often disturbing relationship between Kristina, a character based on her own daughter, and the ""monster,"" the highly addictive drug crystal meth, or ""crank."" Kristina is introduced to the drug while visiting her largely absent and ne'er-do-well father. While under the influence of the monster, Kristina discovers her sexy alter-ego, Bree: ""there is no perfect daughter, / no gifted high school junior, / no Kristina Georgia Snow. / There is only Bree."" Bree will do all the things good girl Kristina won't, including attracting the attention of dangerous boys who can provide her with a steady flow of crank.
4.16
Soaring Eagle Book Award (2008), Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2011), Lincoln Award (2009), Goldener Lufti (2012), Green Mountain Book Award (2009), Missouri Gateway Readers Award (2007)"
940,Explosion in Paris,Linda Masemore Pirrung,"""Explosion in Paris"" is the story of one woman's determination to better her life because she has finally found the man of her dreams! By refusing to accept her husband's death sentence assessment of her soul, Angela Briann Scott is challenging herself to reach beyond her limits. This is especially true since her accidental meeting with the devastatingly handsome Ross Leigh Stafford. He's a man of high principles, irreproachable character, unsinkable spirit, and unwavering compassion, all the qualities that her husband, Mitch, is seriously lacking. Angie's adopted country of France glows with charm and beauty through her eyes. By reinventing herself to save her life, she discovers her true essence and she develops a strong sense of self-worth. Her impressive success and enduring strength tell a story that will keep readers engrossed to the very end!",4.11,Romance,[],[],"Explosion in Paris
Linda Masemore Pirrung
Romance
""Explosion in Paris"" is the story of one woman's determination to better her life because she has finally found the man of her dreams! By refusing to accept her husband's death sentence assessment of her soul, Angela Briann Scott is challenging herself to reach beyond her limits. This is especially true since her accidental meeting with the devastatingly handsome Ross Leigh Stafford. He's a man of high principles, irreproachable character, unsinkable spirit, and unwavering compassion, all the qualities that her husband, Mitch, is seriously lacking. Angie's adopted country of France glows with charm and beauty through her eyes. By reinventing herself to save her life, she discovers her true essence and she develops a strong sense of self-worth. Her impressive success and enduring strength tell a story that will keep readers engrossed to the very end!
4.1"
941,The Andromeda Strain,Michael Crichton,"The United States government is given a warning by the pre-eminent biophysicists in the country: current sterilization procedures applied to returning space probes may be inadequate to guarantee uncontaminated re-entry to the atmosphere. Two years later, seventeen satellites are sent into the outer fringes of space to collect organisms and dust for study. One of them falls to earth, landing in a desolate area of Arizona. Twelve miles from the landing site, in the town of Piedmont, a shocking discovery is made: the streets are littered with the dead bodies of the town's inhabitants, as if they dropped dead in their tracks.",3.88,Science Fiction,[],[],"The Andromeda Strain
Michael Crichton
Science Fiction
The United States government is given a warning by the pre-eminent biophysicists in the country: current sterilization procedures applied to returning space probes may be inadequate to guarantee uncontaminated re-entry to the atmosphere. Two years later, seventeen satellites are sent into the outer fringes of space to collect organisms and dust for study. One of them falls to earth, landing in a desolate area of Arizona. Twelve miles from the landing site, in the town of Piedmont, a shocking discovery is made: the streets are littered with the dead bodies of the town's inhabitants, as if they dropped dead in their tracks.
3.8"
